"","id","observed_on_string","observed_on","time_observed_at","user_login","quality_grade","url","image_url","description","latitude","longitude","place_county_name","place_state_name","scientific_name","common_name","iconic_taxon_name","taxon_id","kingdom","phylum","class","order","family","genus","species","date","time","month"
"1926",186500607,"2023-10-06 07:18:48-04:00","10/6/23","11:18:48","sarandreah","research","https://www.inaturalist.org/observations/186500607","https://inaturalist-open-data.s3.amazonaws.com/photos/325940569/medium.jpg","",39.43260333,-74.618675,"Atlantic","New Jersey","Exomala orientalis","Oriental Beetle","Insecta",359401,"Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","Exomala","Exomala orientalis",2023-10-06,11:18:48,10
"1927",186532280,"2023-10-07 08:37:19-04:00","10/7/23","12:37:19","melissalaurino","research","https://www.inaturalist.org/observations/186532280","https://inaturalist-open-data.s3.amazonaws.com/photos/326002971/medium.jpg","",39.49052833,-74.52939667,"Atlantic","New Jersey","Nemoria lixaria","Red-bordered Emerald","Insecta",225555,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Nemoria","Nemoria lixaria",2023-10-07,12:37:19,10
"1928",186532462,"2023-10-07 08:37:10-04:00","10/7/23","12:37:10","melissalaurino","research","https://www.inaturalist.org/observations/186532462","https://inaturalist-open-data.s3.amazonaws.com/photos/326003584/medium.jpg","",39.490505,-74.52947167,"Atlantic","New Jersey","Nola cereella","Sorghum Webworm Moth","Insecta",225986,"Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Nola","Nola cereella",2023-10-07,12:37:10,10
"1929",186532609,"2023-10-07 06:46:53-04:00","10/7/23","10:46:53","melissalaurino","research","https://www.inaturalist.org/observations/186532609","https://inaturalist-open-data.s3.amazonaws.com/photos/326003594/medium.jpg","",39.00265,-74.95237,"Cape May","New Jersey","Pyralis farinalis","Meal moth","Insecta",199870,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Pyralis","Pyralis farinalis",2023-10-07,10:46:53,10
"1930",186532656,"2023-10-07 06:46:38-04:00","10/7/23","10:46:38","melissalaurino","research","https://www.inaturalist.org/observations/186532656","https://inaturalist-open-data.s3.amazonaws.com/photos/326003670/medium.jpg","",39.00259722,-74.95231667,"Cape May","New Jersey","Patalene olyzonaria","Juniper Geometer Moth","Insecta",227307,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Patalene","Patalene olyzonaria",2023-10-07,10:46:38,10
"1931",186532664,"2023-10-06 18:18:04-04:00","10/6/23","22:18:04","melissalaurino","research","https://www.inaturalist.org/observations/186532664","https://inaturalist-open-data.s3.amazonaws.com/photos/326003693/medium.jpg","",39.00263612,-74.95245333,"Cape May","New Jersey","Agriphila vulgivagellus","Vagabond Sod Webworm Moth","Insecta",947590,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Agriphila","Agriphila vulgivagellus",2023-10-06,22:18:04,10
"1932",186540666,"10/3/23 20:38","10/3/23","00:38:00","drashti_lapsiwala","research","https://www.inaturalist.org/observations/186540666","https://inaturalist-open-data.s3.amazonaws.com/photos/326019217/medium.jpeg","",39.4928235,-74.5596879,"Atlantic","New Jersey","Porcellio scaber","Common Rough Woodlouse","Animalia",122238,"Animalia","Arthropoda","Malacostraca","Isopoda","Porcellionidae","Porcellio","Porcellio scaber",2023-10-03,00:38:00,10
"1933",186548088,"2023-10-07 10:39:59-04:00","10/7/23","14:39:59","kelseymelancon","research","https://www.inaturalist.org/observations/186548088","https://inaturalist-open-data.s3.amazonaws.com/photos/326033137/medium.jpg","",39.49485,-74.52912833,"Atlantic","New Jersey","Juniperus virginiana","eastern redcedar","Plantae",49399,"Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Juniperus","Juniperus virginiana",2023-10-07,14:39:59,10
"1934",186615040,"2023-10-07 17:53:29-04:00","10/7/23","21:53:29","seaneick","research","https://www.inaturalist.org/observations/186615040","https://inaturalist-open-data.s3.amazonaws.com/photos/326160035/medium.jpg","",39.49221667,-74.53208833,"Atlantic","New Jersey","Stagmomantis carolina","Carolina Mantis","Insecta",119989,"Animalia","Arthropoda","Insecta","Mantodea","Mantidae","Stagmomantis","Stagmomantis carolina",2023-10-07,21:53:29,10
"1935",186788636,"2023-10-07 14:23:07-04:00","10/7/23","18:23:07","kallysedouglas","research","https://www.inaturalist.org/observations/186788636","https://inaturalist-open-data.s3.amazonaws.com/photos/326502528/medium.jpg","",39.49063667,-74.52877833,"Atlantic","New Jersey","Stagmomantis carolina","Carolina Mantis","Insecta",119989,"Animalia","Arthropoda","Insecta","Mantodea","Mantidae","Stagmomantis","Stagmomantis carolina",2023-10-07,18:23:07,10
"1936",186794073,"2023-10-06 08:17:27-04:00","10/6/23","12:17:27","kallysedouglas","research","https://www.inaturalist.org/observations/186794073","https://inaturalist-open-data.s3.amazonaws.com/photos/326512908/medium.jpg","",39.49790833,-74.52902167,"Atlantic","New Jersey","Tamias striatus","Eastern Chipmunk","Mammalia",46217,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias","Tamias striatus",2023-10-06,12:17:27,10
"1937",186800544,"2023-10-08 20:15:23-04:00","10/8/23","00:15:23","kelechi_o","research","https://www.inaturalist.org/observations/186800544","https://inaturalist-open-data.s3.amazonaws.com/photos/326526283/medium.jpg","",39.34969667,-74.45391167,"Atlantic","New Jersey","Clogmia albipunctata","Bathroom Moth Fly","Insecta",258813,"Animalia","Arthropoda","Insecta","Diptera","Psychodidae","Clogmia","Clogmia albipunctata",2023-10-08,00:15:23,10
"1938",186839058,"2023-10-01 17:42:07-04:00","10/1/23","21:42:07","melissalaurino","research","https://www.inaturalist.org/observations/186839058","https://inaturalist-open-data.s3.amazonaws.com/photos/326606423/medium.jpg","",39.00730833,-74.95284167,"Cape May","New Jersey","Solidago sempervirens","northern seaside goldenrod","Plantae",126888,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago sempervirens",2023-10-01,21:42:07,10
"1939",186868717,"2023-10-09 12:58:06-04:00","10/9/23","16:58:06","gabbycollins","research","https://www.inaturalist.org/observations/186868717","https://inaturalist-open-data.s3.amazonaws.com/photos/326664295/medium.jpg","",39.49626667,-74.536025,"Atlantic","New Jersey","Osmundastrum cinnamomeum","cinnamon fern","Plantae",204165,"Plantae","Tracheophyta","Polypodiopsida","Osmundales","Osmundaceae","Osmundastrum","Osmundastrum cinnamomeum",2023-10-09,16:58:06,10
"1940",186868779,"2023-10-09 12:59:15-04:00","10/9/23","16:59:15","gabbycollins","research","https://www.inaturalist.org/observations/186868779","https://inaturalist-open-data.s3.amazonaws.com/photos/326728769/medium.jpg","",39.496825,-74.53534667,"Atlantic","New Jersey","Pteridium aquilinum latiusculum","eagle fern","Plantae",210269,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dennstaedtiaceae","Pteridium","Pteridium aquilinum",2023-10-09,16:59:15,10
"1941",186991315,"2023-10-10 09:55:24-04:00","10/10/23","13:55:24","emilymk3","research","https://www.inaturalist.org/observations/186991315","https://inaturalist-open-data.s3.amazonaws.com/photos/327149614/medium.jpg","",39.49079334,-74.53788919,"Atlantic","New Jersey","Rhododendron viscosum","swamp azalea","Plantae",82300,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron","Rhododendron viscosum",2023-10-10,13:55:24,10
"1942",186992461,"2023-10-10 09:44:49-04:00","10/10/23","13:44:49","kelechi_o","research","https://www.inaturalist.org/observations/186992461","https://inaturalist-open-data.s3.amazonaws.com/photos/326911416/medium.jpg","",39.49028,-74.537645,"Atlantic","New Jersey","Thuidium delicatulum","delicate fern moss","Plantae",169738,"Plantae","Bryophyta","Bryopsida","Hypnales","Thuidiaceae","Thuidium","Thuidium delicatulum",2023-10-10,13:44:49,10
"1943",186993536,"2023-10-10 09:55:08-04:00","10/10/23","13:55:08","kelechi_o","research","https://www.inaturalist.org/observations/186993536","https://inaturalist-open-data.s3.amazonaws.com/photos/326912274/medium.jpg","",39.49066167,-74.53785,"Atlantic","New Jersey","Rhododendron viscosum","swamp azalea","Plantae",82300,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron","Rhododendron viscosum",2023-10-10,13:55:08,10
"1944",186994057,"2023-10-10 09:43:38-04:00","10/10/23","13:43:38","kelechi_o","research","https://www.inaturalist.org/observations/186994057","https://inaturalist-open-data.s3.amazonaws.com/photos/326913363/medium.jpg","",39.48988333,-74.5439,"Atlantic","New Jersey","Odontoschisma sphagni","bog-moss flapwort","Plantae",165780,"Plantae","Marchantiophyta","Jungermanniopsida","Jungermanniales","Cephaloziaceae","Odontoschisma","Odontoschisma sphagni",2023-10-10,13:43:38,10
"1945",186994092,"2023-10-10 10:02:11-04:00","10/10/23","14:02:11","kelechi_o","research","https://www.inaturalist.org/observations/186994092","https://inaturalist-open-data.s3.amazonaws.com/photos/326913439/medium.jpg","",39.4906,-74.537895,"Atlantic","New Jersey","Leucobryum albidum","white moss","Plantae",164650,"Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","Leucobryum","Leucobryum albidum",2023-10-10,14:02:11,10
"1946",187002017,"2023-10-10 09:57:36-04:00","10/10/23","13:57:36","melissalaurino","research","https://www.inaturalist.org/observations/187002017","https://inaturalist-open-data.s3.amazonaws.com/photos/326928818/medium.jpg","",39.00266388,-74.952195,"Cape May","New Jersey","Aphis nerii","Oleander Aphid","Insecta",71154,"Animalia","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","Aphis nerii",2023-10-10,13:57:36,10
"1947",187002116,"2023-10-10 08:09:31-04:00","10/10/23","12:09:31","melissalaurino","research","https://www.inaturalist.org/observations/187002116","https://inaturalist-open-data.s3.amazonaws.com/photos/326928855/medium.jpg","",39.00263612,-74.95241667,"Cape May","New Jersey","Ilexia intractata","Black-dotted Ruddy Moth","Insecta",203052,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Ilexia","Ilexia intractata",2023-10-10,12:09:31,10
"1948",187010325,"2023-10-10 12:20:29-04:00","10/10/23","16:20:29","bidingerhailey","research","https://www.inaturalist.org/observations/187010325","https://inaturalist-open-data.s3.amazonaws.com/photos/326945265/medium.jpg","",39.49263833,-74.53093,"Atlantic","New Jersey","Lycorma delicatula","Spotted Lanternfly","Insecta",324726,"Animalia","Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula",2023-10-10,16:20:29,10
"1949",187016482,"10/10/23 13:43","10/10/23","17:43:35","brian20266","research","https://www.inaturalist.org/observations/187016482","https://inaturalist-open-data.s3.amazonaws.com/photos/326958139/medium.jpeg","",39.34871508,-74.45176307,"Atlantic","New Jersey","Junonia coenia","Common Buckeye","Insecta",48505,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2023-10-10,17:43:35,10
"1950",187019404,"2023-10-10 14:08:04-04:00","10/10/23","18:08:04","davise14","research","https://www.inaturalist.org/observations/187019404","https://inaturalist-open-data.s3.amazonaws.com/photos/326964542/medium.jpg","",39.49423667,-74.52993,"Atlantic","New Jersey","Parthenocissus quinquefolia","Virginia creeper","Plantae",50278,"Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","Parthenocissus","Parthenocissus quinquefolia",2023-10-10,18:08:04,10
"1951",187019845,"2023-10-10 14:11:01-04:00","10/10/23","18:11:01","davise14","research","https://www.inaturalist.org/observations/187019845","https://inaturalist-open-data.s3.amazonaws.com/photos/326965623/medium.jpg","",39.49435833,-74.53085333,"Atlantic","New Jersey","Pinus rigida","pitch pine","Plantae",53464,"Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus rigida",2023-10-10,18:11:01,10
"1952",187022803,"2023-10-10 14:33:16-04:00","10/10/23","18:33:16","davise14","research","https://www.inaturalist.org/observations/187022803","https://inaturalist-open-data.s3.amazonaws.com/photos/326971273/medium.jpg","",39.491395,-74.53553,"Atlantic","New Jersey","Ilex opaca","American holly","Plantae",60749,"Plantae","Tracheophyta","Magnoliopsida","Aquifoliales","Aquifoliaceae","Ilex","Ilex opaca",2023-10-10,18:33:16,10
"1953",187024874,"2023-10-10 14:49:33-04:00","10/10/23","18:49:33","davise14","research","https://www.inaturalist.org/observations/187024874","https://inaturalist-open-data.s3.amazonaws.com/photos/326975983/medium.jpg","",39.49204667,-74.53772833,"Atlantic","New Jersey","Ilex opaca","American holly","Plantae",60749,"Plantae","Tracheophyta","Magnoliopsida","Aquifoliales","Aquifoliaceae","Ilex","Ilex opaca",2023-10-10,18:49:33,10
"1954",187026610,"2023-10-10 14:53:24-04:00","10/10/23","18:53:24","davise14","research","https://www.inaturalist.org/observations/187026610","https://inaturalist-open-data.s3.amazonaws.com/photos/326979317/medium.jpg","",39.49297,-74.53708667,"Atlantic","New Jersey","Gaultheria procumbens","Eastern Teaberry","Plantae",62376,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Gaultheria","Gaultheria procumbens",2023-10-10,18:53:24,10
"1955",187026658,"2023-10-10 15:01:20-04:00","10/10/23","19:01:20","davise14","research","https://www.inaturalist.org/observations/187026658","https://inaturalist-open-data.s3.amazonaws.com/photos/326979435/medium.jpg","",39.494575,-74.53749667,"Atlantic","New Jersey","Branta canadensis","Canada Goose","Aves",7089,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta canadensis",2023-10-10,19:01:20,10
"1956",187050434,"10/10/23 13:57","10/10/23","17:57:00","melissalaurino","research","https://www.inaturalist.org/observations/187050434","https://inaturalist-open-data.s3.amazonaws.com/photos/327023704/medium.jpeg","",38.93753465,-74.86249354,"Cape May","New Jersey","Pelecanus occidentalis","Brown Pelican","Aves",4328,"Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",2023-10-10,17:57:00,10
"1957",187050437,"10/10/23 14:07","10/10/23","18:07:00","melissalaurino","research","https://www.inaturalist.org/observations/187050437","https://inaturalist-open-data.s3.amazonaws.com/photos/327024850/medium.jpeg","",38.93637547,-74.86529913,"Cape May","New Jersey","Phalacrocorax carbo","Great Cormorant","Aves",4270,"Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax carbo",2023-10-10,18:07:00,10
"1958",187050441,"10/10/23 16:08","10/10/23","20:08:00","melissalaurino","research","https://www.inaturalist.org/observations/187050441","https://inaturalist-open-data.s3.amazonaws.com/photos/327027199/medium.jpeg","",38.93678243,-74.86190042,"Cape May","New Jersey","Haliaeetus leucocephalus","Bald Eagle","Aves",5305,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","Haliaeetus leucocephalus",2023-10-10,20:08:00,10
"1959",187052245,"2023-10-10 09:51:18-04:00","10/10/23","13:51:18","jasmineoquendo","research","https://www.inaturalist.org/observations/187052245","https://inaturalist-open-data.s3.amazonaws.com/photos/327031180/medium.jpg","",39.49068333,-74.537705,"Atlantic","New Jersey","Stereum striatum","silky parchment","Fungi",118105,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum striatum",2023-10-10,13:51:18,10
"1960",187053772,"2023-10-10 13:00:39-04:00","10/10/23","17:00:39","bidingerhailey","research","https://www.inaturalist.org/observations/187053772","https://inaturalist-open-data.s3.amazonaws.com/photos/327034874/medium.jpg","",39.49271667,-74.53099667,"Atlantic","New Jersey","Delphinia picta","Common Picture-winged Fly","Insecta",126848,"Animalia","Arthropoda","Insecta","Diptera","Ulidiidae","Delphinia","Delphinia picta",2023-10-10,17:00:39,10
"1961",187065736,"2023-10-10 15:08:50-04:00","10/10/23","19:08:50","kallysedouglas","research","https://www.inaturalist.org/observations/187065736","https://inaturalist-open-data.s3.amazonaws.com/photos/327060519/medium.jpg","",39.54916333,-74.36438833,"Ocean","New Jersey","Limulus polyphemus","Atlantic Horseshoe Crab","Animalia",48302,"Animalia","Arthropoda","Merostomata","Xiphosurida","Limulidae","Limulus","Limulus polyphemus",2023-10-10,19:08:50,10
"1962",187108834,"2023-10-10 16:23:09-04:00","10/10/23","20:23:09","caitlynleeser","research","https://www.inaturalist.org/observations/187108834","https://inaturalist-open-data.s3.amazonaws.com/photos/327145705/medium.jpg","",39.49993135,-74.52918242,"Atlantic","New Jersey","Xylocopa virginica","Eastern Carpenter Bee","Insecta",51110,"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Xylocopa","Xylocopa virginica",2023-10-10,20:23:09,10
"1963",187110834,"2023-10-10 11:23:30-04:00","10/10/23","15:23:30","mariann_delgado","research","https://www.inaturalist.org/observations/187110834","https://inaturalist-open-data.s3.amazonaws.com/photos/327149545/medium.jpg","",39.49654667,-74.52873833,"Atlantic","New Jersey","Tamias striatus","Eastern Chipmunk","Mammalia",46217,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias","Tamias striatus",2023-10-10,15:23:30,10
"1964",187110846,"2023-10-05 10:36:57-04:00","10/5/23","14:36:57","mariann_delgado","research","https://www.inaturalist.org/observations/187110846","https://inaturalist-open-data.s3.amazonaws.com/photos/327149575/medium.jpg","",39.49779167,-74.52901333,"Atlantic","New Jersey","Sciurus carolinensis","Eastern Gray Squirrel","Mammalia",46017,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","Sciurus carolinensis",2023-10-05,14:36:57,10
